Complaint total,Temp Avg,Hum Avg,Baro Avg,Windspeed,Gust,Wind Direction,Heat Index,Wind Chill,Dew Point
0,57.64,96.0,30.02,3.22667,10.6,215.0,57.64,57.6,56.4
0,62.53,88.0,30.0,5.01,12.4,252.0,62.53,62.5,58.9
0,66.58,80.0,29.98,3.9033300000000004,11.1,247.0,66.58,66.6,60.1
0,68.42,74.0,29.95,5.24833,9.5,171.0,68.42,68.4,59.9
0,66.57,78.0,29.91,5.35455,9.0,202.0,66.57,66.6,59.3
0,67.09,79.0,29.9,4.835,12.0,178.0,67.09,67.1,60.4
0,67.57,78.0,29.89,4.445,9.0,190.0,67.57,67.6,60.6
1,66.12,79.0,29.89,3.455,7.9,212.0,66.12,66.1,59.5
1,64.24,82.0,29.88,3.9866699999999997,7.9,157.0,64.24,64.2,58.6
0,64.82,83.0,29.87,4.21,11.6,184.0,64.82,64.8,59.6
0,65.88,83.0,29.88,3.29333,8.1,191.0,65.88,65.9,60.5
0,65.04,84.0,29.88,2.525,7.5,204.0,65.04,65.0,60.2
1,69.13,81.0,29.87,5.76,14.6,229.0,69.13,69.1,62.9
1,69.35,81.0,29.86,4.6816699999999996,15.1,223.0,69.35,69.3,63.4
0,67.78,84.0,29.84,4.388330000000001,10.5,213.0,67.78,67.8,62.7
0,64.64,88.0,29.83,3.5983300000000003,7.2,218.0,64.64,64.6,61.0
0,64.36,88.0,29.82,5.275,11.1,208.0,64.36,64.4,60.8
0,64.06,88.0,29.83,2.83333,8.1,221.0,64.06,64.1,60.3
1,64.08,89.0,29.83,2.7316700000000003,7.2,180.0,64.08,64.1,60.7
0,64.17,89.0,29.83,2.41167,7.7,181.0,64.17,64.2,60.8
1,62.74,91.0,29.85,0.88333,4.9,225.0,62.74,62.7,60.1
1,61.69,92.0,29.88,0.365,6.0,93.0,61.69,61.7,59.5
1,62.25,83.0,29.9,1.69333,6.7,276.0,62.25,62.3,56.9
1,62.76,63.0,29.92,2.29333,6.7,45.0,62.76,62.8,50.0
1,62.29,54.0,29.94,3.14667,9.0,12.0,62.29,62.3,45.3
0,61.03,58.0,29.96,3.09333,10.0,34.0,61.03,61.0,46.3
0,59.03,58.0,29.98,4.09167,12.8,16.0,59.03,59.0,44.4
0,55.87,61.0,30.0,3.4233300000000004,11.0,26.0,55.87,55.9,42.4
0,51.81,72.0,30.0,3.33167,7.9,32.0,51.81,51.8,42.9
0,49.98,81.0,30.0,1.69,6.2,18.0,49.98,50.0,44.3
0,50.23,82.0,30.01,1.2466700000000002,4.9,347.0,50.23,50.2,44.9
1,50.49,73.0,30.02,2.39167,6.7,46.0,50.49,50.5,42.2
0,50.03,69.0,30.05,2.2516700000000003,7.5,325.0,50.03,50.0,40.2
0,49.59,68.0,30.06,2.62167,8.1,15.0,49.59,50.2,39.5
0,49.15,63.0,30.08,3.2783300000000004,9.5,40.0,49.15,49.2,37.0
0,48.37,61.0,30.08,2.90833,10.5,28.0,48.37,49.0,35.6
0,47.06,62.0,30.1,3.4716699999999996,13.0,10.0,47.06,48.2,34.7
0,45.7,64.0,30.11,2.79667,9.5,30.0,45.7,46.0,34.2
0,43.95,68.0,30.12,1.62,5.7,5.0,43.95,43.9,34.1
0,41.75,72.0,30.14,0.9333299999999999,5.7,1.0,41.75,41.7,33.4
0,41.18,74.0,30.14,1.62667,5.4,5.0,41.18,41.2,33.4
0,40.13,76.0,30.16,0.79167,4.9,45.0,40.13,40.1,33.2
0,40.53,76.0,30.17,1.76833,4.9,46.0,40.53,40.5,33.5
0,40.12,75.0,30.16,2.43,7.5,45.0,40.12,40.1,32.7
0,39.85,74.0,30.16,2.83,9.0,39.0,39.85,39.8,32.2
0,39.26,75.0,30.15,4.37667,11.1,36.0,39.26,42.7,32.0
1,39.47,74.0,30.15,4.71667,13.0,39.0,39.47,45.8,31.9
0,40.46,73.0,30.15,4.106669999999999,9.5,40.0,40.46,42.4,32.5
1,42.08,68.0,30.14,4.305,11.4,28.0,42.08,46.4,32.3
0,42.22,67.0,30.13,3.48,9.3,49.0,42.22,43.2,32.1
0,42.59,69.0,30.1,3.48,8.9,43.0,42.59,43.9,33.1
1,42.68,70.0,30.06,3.895,10.3,43.0,42.68,44.4,33.6
0,42.68,70.0,30.03,3.3283300000000002,8.5,51.0,42.68,43.2,33.7
1,42.76,71.0,30.0,3.36,10.0,51.0,42.76,43.3,34.1
0,41.18,82.0,29.99,3.3016699999999997,9.3,39.0,41.18,41.9,35.9
0,39.58,89.0,29.97,3.17833,8.1,20.0,39.58,39.6,36.7
0,39.37,90.0,29.95,2.96,7.7,46.0,39.37,39.4,36.7
0,38.95,92.0,29.94,2.27167,6.2,6.0,38.95,38.9,36.9
0,38.66,92.0,29.94,2.63448,7.7,360.0,38.66,39.4,36.7
0,38.31,93.0,29.93,2.41167,7.2,22.0,38.31,38.3,36.4
0,38.26,93.0,29.93,2.085,7.2,324.0,38.26,38.3,36.4
1,38.26,92.0,29.92,1.52667,7.0,337.0,38.26,38.3,36.2
1,36.77,93.0,29.9,0.20332999999999998,2.7,42.0,36.77,36.8,35.0
0,54.655,66.5,29.83,0.376665,2.35,258.5,54.655,54.65,40.2
0,54.925,66.0,29.82,0.099165,1.5,156.0,54.925,54.9,40.400000000000006
0,54.004999999999995,66.5,29.825,0.139165,1.1,258.5,54.004999999999995,54.0,39.55
0,54.11,67.0,29.840000000000003,0.266665,1.6,258.5,54.11,54.1,39.8
0,54.105000000000004,67.0,29.85,0.6891649999999999,2.45,278.5,54.105000000000004,54.1,39.8
0,53.175,67.0,29.865000000000002,0.6075,2.2,301.5,53.175,53.15,38.85
0,52.43,67.0,29.875,0.42416499999999996,1.75,258.5,52.43,52.45,38.2
0,52.385,67.5,29.884999999999998,0.1825,1.85,281.0,52.385,52.4,38.25
0,52.754999999999995,67.5,29.905,1.003335,2.7,281.0,52.754999999999995,52.75,38.6
1,54.989999999999995,65.0,29.92,1.26,3.5,278.5,54.989999999999995,55.0,40.05
0,58.11,58.5,29.935000000000002,1.790835,4.45,278.5,58.11,59.05,41.3
0,60.239999999999995,54.0,29.935000000000002,2.2808349999999997,5.7,281.0,60.239999999999995,63.05,41.55
0,61.8,46.5,29.92,2.738595,6.4,286.5,61.8,64.6,40.3
0,61.5,42.0,29.915,2.858335,7.0,285.5,61.5,65.0,37.9
1,60.870000000000005,42.5,29.93,2.8408349999999998,8.65,295.0,60.870000000000005,67.35,37.4
1,61.114999999999995,40.5,29.955,2.730835,7.3,314.5,61.114999999999995,66.6,36.6
0,60.620000000000005,40.5,29.985,2.6166650000000002,6.4,292.0,60.620000000000005,65.95,36.05
1,59.705,42.0,30.015,2.1875,6.2,302.0,59.705,61.7,35.95
0,58.730000000000004,44.0,30.049999999999997,2.080835,6.25,310.5,58.730000000000004,60.5,36.05
0,57.370000000000005,47.5,30.07,1.25,4.05,316.5,57.370000000000005,57.5,36.3
0,56.22,50.0,30.095,0.836665,2.7,301.5,56.22,56.2,36.2
0,54.78,53.0,30.125,0.135,1.05,282.0,54.78,54.8,35.85
0,54.129999999999995,53.5,30.145,0.556665,2.85,281.0,54.129999999999995,54.15,35.45
0,54.754999999999995,49.5,30.15,1.0916649999999999,3.85,289.0,54.754999999999995,54.75,34.599999999999994
0,54.3,48.5,30.159999999999997,0.373335,2.35,311.0,54.3,54.3,33.6
0,53.595,50.0,30.15,0.605,2.1,326.0,53.595,53.6,33.6
0,53.379999999999995,51.0,30.165,0.7333350000000001,3.25,288.0,53.379999999999995,53.4,33.65
0,52.620000000000005,51.5,30.17,0.330835,1.75,253.5,52.620000000000005,52.6,32.85
0,51.585,55.0,30.18,0.355,1.5,236.0,51.585,51.6,33.05
0,51.12,56.0,30.195,0.221665,1.5,236.0,51.12,51.1,32.85
0,50.54,57.0,30.2,0.204165,1.5,258.5,50.54,50.55,32.5
0,50.56,56.5,30.215,0.311665,2.35,269.5,50.56,50.55,32.400000000000006
0,51.18,55.5,30.225,0.103335,1.05,258.5,51.18,51.2,32.55
0,54.025,50.5,30.22,0.22,1.6,258.5,54.025,54.05,33.55
0,56.575,45.0,30.21,0.625835,3.1,275.5,56.575,56.6,33.95
0,58.11,44.0,30.195,1.706665,4.45,170.0,58.11,59.0,35.05
0,58.25,44.0,30.165,2.1991650000000003,5.0,212.0,58.25,60.5,35.25
0,58.04,46.0,30.14,2.3675,4.9,221.5,58.04,61.15,35.7
0,58.129999999999995,47.0,30.1,2.5,5.55,224.5,58.129999999999995,62.0,36.25
1,58.565,48.0,30.085,2.391665,5.5,217.5,58.565,62.1,37.15
0,58.97,50.0,30.065,2.3016650000000003,5.25,216.0,58.97,62.15,38.25
0,59.510000000000005,52.5,30.02,2.735835,6.4,236.0,59.510000000000005,64.65,39.8
0,59.69,51.0,29.98,2.7025,6.25,246.0,59.69,64.95,39.400000000000006
0,60.07,51.5,29.92,3.146665,8.65,226.0,60.07,67.6,39.95
0,60.845,55.0,29.865000000000002,3.9575,10.25,234.0,60.845,70.6,42.099999999999994
0,61.315,56.0,29.810000000000002,4.126925,8.8,230.0,61.315,70.4,43.05
0,61.1,62.5,29.71,5.78143,13.5,224.5,61.1,72.15,45.05
0,61.9,64.0,29.61,6.631355,14.9,213.5,61.9,63.6,46.5
0,62.975,64.0,29.5,6.516665,15.5,238.0,62.975,63.0,47.85
0,62.81999999999999,64.5,29.475,5.925835,13.8,245.5,62.81999999999999,63.45,47.900000000000006
0,61.379999999999995,63.5,29.520000000000003,2.645,7.3,283.0,61.379999999999995,66.9,46.4
0,60.405,63.0,29.565,2.0825,6.0,258.5,60.405,62.599999999999994,45.349999999999994
0,59.915,63.5,29.59,1.554165,5.0,259.0,59.915,60.65,45.150000000000006
0,58.835,66.0,29.59,0.975835,4.75,303.5,58.835,59.4,44.75
0,59.32,63.0,29.6,2.8225,6.5,258.5,59.32,65.2,44.349999999999994
0,59.065,59.0,29.61,2.536665,8.2,260.0,59.065,63.7,43.0
1,59.05,60.0,29.619999999999997,2.58,7.0,300.0,59.05,64.1,43.2
0,60.22,53.5,29.630000000000003,2.896665,8.05,297.0,60.22,67.55,42.15
0,49.18,58.0,29.74,6.55167,17.5,267.0,49.18,64.4,34.8
0,49.76,51.0,29.74,8.97667,23.1,252.0,49.76,69.1,32.4
0,50.51,47.0,29.74,8.03167,20.8,292.0,50.51,54.0,31.2
0,49.86,47.0,29.75,8.786669999999999,24.6,288.0,49.86,63.0,30.3
0,50.73,46.0,29.76,7.945,22.3,270.0,50.73,50.7,30.6
0,49.87,47.0,29.76,8.10333,21.5,279.0,49.87,64.1,30.5
0,48.52,50.0,29.78,6.25833,17.3,265.0,48.52,62.9,30.6
1,48.08,52.0,29.8,5.24667,15.9,276.0,48.08,57.7,31.2
0,47.36,54.0,29.82,4.223330000000001,12.4,259.0,47.36,51.8,31.7
1,46.64,58.0,29.84,5.05167,15.9,235.0,46.64,54.8,32.4
0,45.68,60.0,29.84,4.075,11.9,255.0,45.68,49.0,32.7
0,44.68,59.0,29.84,5.75833,14.9,270.0,44.68,56.2,31.5
0,43.01,59.0,29.84,2.75,11.1,270.0,43.01,44.9,29.5
0,42.25,59.0,29.84,3.8016699999999997,8.4,252.0,42.25,44.2,28.9
0,41.42,61.0,29.84,4.6083300000000005,9.0,225.0,41.42,45.8,28.9
0,40.34,61.0,29.84,4.33,9.3,198.0,40.34,44.4,27.9
0,39.62,61.0,29.84,5.3066699999999996,14.0,226.0,39.62,47.7,27.4
0,38.56,63.0,29.84,4.815,15.5,238.0,38.56,44.0,27.2
0,36.81,67.0,29.84,3.0,8.9,259.0,36.81,37.5,27.0
0,35.62,70.0,29.84,2.40833,6.7,254.0,35.62,35.6,26.7
0,35.07,71.0,29.84,2.82667,7.7,236.0,35.07,35.1,26.7
0,35.19,71.0,29.84,2.86833,6.7,239.0,35.19,35.2,26.8
0,35.88,70.0,29.85,1.9466700000000001,6.7,231.0,35.88,35.9,27.2
0,38.27,66.0,29.87,4.19,10.3,279.0,38.27,41.9,27.9
0,40.41,62.0,29.87,5.6816699999999996,15.1,269.0,40.41,51.3,28.5
0,43.62,52.0,29.85,6.223330000000001,15.4,299.0,43.62,56.1,27.0
0,44.05,46.0,29.85,6.895,19.6,285.0,44.05,57.8,24.6
1,45.44,43.0,29.84,7.23833,21.5,300.0,45.44,60.5,24.2
0,45.32,40.0,29.84,6.28333,16.6,284.0,45.32,58.1,22.3
1,44.22,44.0,29.85,5.30333,13.5,306.0,44.22,53.9,23.8
0,42.91,43.0,29.87,4.37333,10.5,335.0,42.91,48.1,21.7
1,41.67,44.0,29.89,2.625,7.9,337.0,41.67,41.9,21.1
0,39.96,48.0,29.91,3.51833,8.1,344.0,39.96,41.1,21.7
0,38.44,50.0,29.93,1.84333,7.2,321.0,38.44,38.4,21.6
0,36.08,56.0,29.95,1.01,4.9,360.0,36.08,36.1,21.9
1,34.68,60.0,29.96,0.18,2.2,337.0,34.68,34.7,22.2
0,32.97,65.0,29.98,0.11333,1.8,323.0,32.97,33.0,22.5
0,31.54,68.0,30.0,0.135,2.1,295.0,31.54,31.5,22.1
0,32.12,67.0,30.01,0.595,5.7,270.0,32.12,32.1,22.5
0,34.33,60.0,30.04,3.09333,10.5,325.0,34.33,35.3,21.8
0,34.44,57.0,30.06,3.805,11.0,351.0,34.44,35.4,20.7
0,33.67,58.0,30.09,4.236669999999999,11.9,357.0,33.67,36.9,20.4
0,31.63,55.0,30.12,5.095,19.1,360.0,31.63,36.9,17.4
0,29.69,55.0,30.15,5.12,14.1,349.0,29.69,34.9,15.4
1,28.41,54.0,30.19,5.74333,18.1,14.0,28.41,34.6,14.0
1,27.66,56.0,30.23,6.3516699999999995,20.5,332.0,27.66,35.4,13.9
1,27.94,54.0,30.26,6.316669999999999,15.9,331.0,27.94,35.5,13.5
0,29.63,49.0,30.29,6.401669999999999,16.8,329.0,29.63,37.7,13.0
0,30.62,46.0,30.31,7.25333,18.1,330.0,30.62,41.1,12.2
1,31.27,42.0,30.32,8.165,18.3,343.0,31.27,41.5,11.1
1,31.77,42.0,30.33,8.10877,18.8,353.0,31.77,43.1,11.1
0,31.39,43.0,30.33,8.13667,18.1,343.0,31.39,42.6,11.3
0,30.71,44.0,30.35,7.646669999999999,19.3,10.0,30.71,41.4,11.3
0,30.08,44.0,30.36,6.87167,20.8,340.0,30.08,39.2,10.6
0,29.19,44.0,30.39,6.37833,16.8,357.0,29.19,37.7,9.9
0,28.04,44.0,30.43,5.675,19.1,338.0,28.04,33.7,9.1
0,27.12,46.0,30.46,3.8266699999999996,14.9,358.0,27.12,28.6,9.1
0,26.44,46.0,30.48,3.7433300000000003,12.0,304.0,26.44,27.6,8.6
1,25.71,47.0,30.49,3.3683300000000003,10.5,340.0,25.71,27.2,8.2
1,24.94,48.0,30.5,2.095,9.0,340.0,24.94,25.1,8.3
1,23.75,53.0,30.52,2.115,5.4,328.0,23.75,23.7,9.2
1,22.34,59.0,30.52,1.4183299999999999,4.9,191.0,22.34,22.3,10.0
1,20.99,63.0,30.54,1.45167,6.5,225.0,20.99,21.0,10.5
0,19.84,66.0,30.53,0.41333000000000003,3.5,267.0,19.84,19.8,10.4
0,19.76,68.0,30.54,1.08333,4.4,270.0,19.76,19.8,10.8
0,19.04,68.0,30.55,0.255,3.2,261.0,19.04,19.0,10.3
0,18.66,72.0,30.56,0.0016699999999999998,1.1,270.0,18.66,18.7,11.1
0,19.55,73.0,30.57,0.0,1.1,292.0,19.55,19.5,12.4
0,19.45,74.0,30.57,0.47833000000000003,2.7,270.0,19.45,19.4,12.6
1,19.72,76.0,30.56,0.19667,2.2,270.0,19.72,19.7,13.6
1,20.6,76.0,30.56,0.8766700000000001,4.9,270.0,20.6,20.6,14.2
0,24.42,63.0,30.57,2.17333,8.5,251.0,24.42,24.6,13.5
0,26.04,56.0,30.56,3.81167,9.3,260.0,26.04,27.3,12.7
0,27.7,54.0,30.54,4.325,11.9,227.0,27.7,30.7,13.3
1,29.47,50.0,30.51,4.29333,11.6,244.0,29.47,33.2,13.3
1,31.58,48.0,30.47,4.16333,10.6,254.0,31.58,34.7,14.1
0,33.24,48.0,30.43,4.67167,11.1,180.0,33.24,38.6,15.8
0,34.27,55.0,30.4,4.96833,11.9,219.0,34.27,40.2,19.6
0,35.69,60.0,30.36,4.305,12.4,230.0,35.69,40.2,23.0
0,36.84,61.0,30.35,2.8933299999999997,10.5,232.0,36.84,37.5,24.7
0,37.6,60.0,30.33,2.4416700000000002,8.5,269.0,37.6,37.8,25.0
0,38.95,59.0,30.31,5.185,11.4,217.0,38.95,46.9,25.8
0,39.61,57.0,30.3,5.05167,14.5,225.0,39.61,46.1,25.6
1,39.52,58.0,30.29,5.14,12.5,234.0,39.52,48.0,26.1
0,39.66,60.0,30.28,3.58,11.4,230.0,39.66,41.3,27.1
0,39.64,63.0,30.27,2.425,7.5,241.0,39.64,39.6,28.1
0,39.76,65.0,30.27,3.13833,8.5,228.0,39.76,40.7,28.9
0,40.21,66.0,30.25,4.32833,12.0,225.0,40.21,44.5,29.9
0,40.97,66.0,30.24,4.353330000000001,16.3,227.0,40.97,44.7,30.4
0,41.87,63.0,30.23,3.81,11.4,228.0,41.87,44.8,30.2
0,42.22,62.0,30.22,4.62833,11.6,213.0,42.22,48.5,30.2
0,42.45,61.0,30.21,4.04167,11.1,244.0,42.45,45.3,30.1
0,43.09,60.0,30.22,3.9933300000000003,12.4,233.0,43.09,45.5,30.2
0,43.36,60.0,30.22,3.685,11.0,242.0,43.36,44.9,30.4
0,43.88,59.0,30.22,3.135,8.1,258.0,43.88,44.4,30.6
0,45.03,58.0,30.23,2.555,7.2,257.0,45.03,45.0,31.2
0,46.68,56.0,30.22,4.01167,11.4,278.0,46.68,49.8,31.9
0,47.86,57.0,30.21,4.67,12.8,235.0,47.86,53.8,33.4
0,50.99,51.0,30.19,4.37333,12.5,239.0,50.99,51.6,33.6
0,54.94,46.0,30.16,3.7866699999999995,14.0,242.0,54.94,54.9,34.4
0,54.67,47.0,30.14,4.23833,12.4,226.0,54.67,54.7,34.7
0,55.83,46.0,30.13,4.37833,11.0,240.0,55.83,55.8,35.2
0,55.7,46.0,30.13,5.295,17.0,221.0,55.7,55.7,35.4
0,53.71,51.0,30.13,1.11,6.5,261.0,53.71,53.7,36.1
0,50.46,57.0,30.13,0.01,1.1,247.0,50.46,50.5,36.0
0,47.08,65.0,30.13,0.15833,3.0,315.0,47.08,47.1,36.0
0,47.86,64.0,30.12,2.17833,8.1,292.0,47.86,47.9,36.4
0,51.3,55.0,30.12,2.6833299999999998,8.5,251.0,51.3,51.3,35.9
0,52.51,53.0,30.12,3.6816699999999996,12.0,257.0,52.51,52.5,36.0
0,52.82,53.0,30.12,3.68333,13.5,242.0,52.82,52.8,36.0
0,51.22,56.0,30.12,2.69,8.4,235.0,51.22,51.2,35.9
0,49.75,59.0,30.12,2.47833,7.7,227.0,49.75,49.8,35.9
0,50.03,58.0,30.12,3.76833,9.8,233.0,50.03,50.0,36.0
0,49.95,59.0,30.13,3.65,9.5,231.0,49.95,51.5,36.3
0,49.5,61.0,30.14,2.60167,6.2,236.0,49.5,49.5,36.4
0,49.76,61.0,30.15,2.64667,7.2,223.0,49.76,49.8,36.9
0,49.53,63.0,30.16,2.02667,8.5,231.0,49.53,49.5,37.3
1,48.79,65.0,30.19,0.9483299999999999,3.2,270.0,48.79,48.8,37.6
1,47.98,67.0,30.21,0.36667,3.0,225.0,47.98,48.0,37.8
0,47.36,71.0,30.23,0.92,7.7,292.0,47.36,47.4,38.5
1,52.72,62.0,30.24,4.901669999999999,12.4,291.0,52.72,52.7,39.9
1,55.6,48.0,30.25,5.82,14.6,311.0,55.6,55.6,36.2
1,57.02,45.0,30.24,5.08333,13.5,315.0,57.02,57.0,35.7
1,56.7,43.0,30.24,5.08,12.5,351.0,56.7,56.7,34.6
0,56.19,43.0,30.26,4.853330000000001,13.3,354.0,56.19,56.2,34.1
0,54.42,42.0,30.27,4.1,10.0,338.0,54.42,54.4,31.9
1,52.13,46.0,30.3,3.635,8.9,311.0,52.13,52.1,32.1
1,49.33,50.0,30.34,5.17333,11.6,37.0,49.33,57.4,31.6
0,46.39,51.0,30.37,4.75833,14.0,38.0,46.39,53.7,29.1
0,45.16,51.0,30.41,3.35667,10.3,340.0,45.16,47.4,28.3
0,43.49,52.0,30.43,2.50333,8.1,318.0,43.49,43.5,27.0
1,41.43,54.0,30.45,1.0716700000000001,4.4,342.0,41.43,41.4,26.2
0,39.51,58.0,30.47,1.02167,5.5,12.0,39.51,39.5,26.0
0,37.71,62.0,30.48,0.65667,4.0,90.0,37.71,37.7,25.7
0,35.36,65.0,30.49,0.17,2.1,270.0,35.36,35.4,24.7
0,32.48,71.0,30.51,0.02667,1.3,90.0,32.48,32.5,24.1
0,31.21,75.0,30.53,0.03833,1.8,292.0,31.21,31.2,24.1
0,31.37,76.0,30.55,0.81667,7.0,90.0,31.37,31.6,24.6
0,34.05,67.0,30.57,3.3283300000000002,8.1,49.0,34.05,34.6,24.4
0,33.75,60.0,30.58,3.81333,11.9,46.0,33.75,35.7,21.4
0,32.16,64.0,30.59,3.6983300000000003,10.0,53.0,32.16,32.9,21.2
0,30.76,67.0,30.59,3.5983300000000003,6.7,81.0,30.76,30.8,21.1
0,31.14,69.0,30.6,3.26667,8.5,45.0,31.14,31.7,22.1
0,32.37,67.0,30.61,4.045,7.9,37.0,32.37,33.1,22.5
0,35.09,64.0,30.61,4.941669999999999,9.3,36.0,35.09,40.8,24.3
1,37.43,64.0,30.62,4.191669999999999,11.1,48.0,37.43,40.8,26.2
1,38.98,62.0,30.6,3.3433300000000004,7.7,40.0,38.98,39.7,27.0
1,39.22,63.0,30.58,3.835,11.0,132.0,39.22,41.5,27.9
0,39.19,67.0,30.57,4.13333,11.6,83.0,39.19,41.8,29.3
0,38.93,69.0,30.56,4.74333,12.0,90.0,38.93,43.8,29.6
0,38.78,70.0,30.54,5.49167,12.5,113.0,38.78,47.0,29.9
0,39.26,71.0,30.52,5.36,13.3,93.0,39.26,48.3,30.6
1,39.9,72.0,30.5,5.34167,12.5,112.0,39.9,48.8,31.5
0,40.28,72.0,30.48,5.62,12.5,109.0,40.28,50.6,32.0
1,40.94,74.0,30.46,5.33167,14.9,110.0,40.94,49.3,33.3
0,41.58,75.0,30.43,5.04,13.8,127.0,41.58,49.3,34.4
0,42.33,78.0,30.4,4.645,11.9,117.0,42.33,48.5,35.9
1,43.29,81.0,30.37,4.595,11.1,134.0,43.29,50.3,37.9
0,44.3,80.0,30.33,5.33333,15.1,159.0,44.3,54.5,38.5
0,44.6,79.0,30.3,5.36,14.6,143.0,44.6,54.1,38.6
0,45.16,81.0,30.25,5.45,15.1,139.0,45.16,55.7,39.7
0,45.52,87.0,30.2,5.348330000000001,16.3,126.0,45.52,54.5,41.9
0,45.59,94.0,30.14,5.66333,15.1,125.0,45.59,56.9,44.0
0,46.51,95.0,30.08,4.40667,12.0,122.0,46.51,51.1,45.1
0,47.44,96.0,30.01,2.24667,8.4,95.0,47.44,47.7,46.3
0,49.57,96.0,29.95,4.61667,15.5,81.0,49.57,52.3,48.5
0,52.94,96.0,29.88,8.26667,21.5,183.0,52.94,52.9,51.9
0,54.16,97.0,29.84,6.8,23.1,201.0,54.16,54.2,53.3
0,49.48,95.0,29.82,4.1,15.9,253.0,49.48,52.2,48.2
0,44.75,96.0,29.8,3.26667,12.0,180.0,44.75,48.3,43.6
0,41.72,96.0,29.76,2.2072700000000003,7.2,300.0,41.72,42.0,40.5
1,42.9,97.0,29.75,2.53667,9.3,157.0,42.9,45.2,42.0
0,42.56,96.0,29.71,3.15714,7.2,292.0,42.56,42.8,41.5
1,43.16,96.0,29.69,3.11,9.0,5.0,43.16,45.0,42.2
1,43.57,95.0,29.74,3.53833,9.3,289.0,43.57,44.9,42.3
0,43.72,84.0,29.77,5.905,15.4,318.0,43.72,56.4,39.3
0,41.69,72.0,29.81,6.495,15.9,313.0,41.69,55.1,33.5
0,40.44,69.0,29.84,5.95833,17.6,323.0,40.44,51.4,31.0
0,38.31,68.0,29.86,6.29333,17.3,308.0,38.31,48.9,28.6
0,36.75,68.0,29.87,6.875,19.6,308.0,36.75,49.4,27.1
0,35.98,68.0,29.88,6.37,14.9,313.0,35.98,48.1,26.6
1,35.66,67.0,29.89,6.4833300000000005,16.8,301.0,35.66,46.9,25.9
0,35.56,65.0,29.9,6.22167,17.6,297.0,35.56,44.7,25.0
0,35.07,66.0,29.92,4.11667,12.8,332.0,35.07,37.7,24.8
0,34.79,67.0,29.94,3.10167,10.0,319.0,34.79,35.4,24.9
0,34.72,67.0,29.97,3.3816699999999997,9.3,315.0,34.72,35.7,25.1
0,34.61,67.0,29.99,4.05,11.1,308.0,34.61,37.0,24.9
0,33.57,71.0,30.02,3.4316699999999996,7.7,294.0,33.57,34.0,25.1
0,33.42,70.0,30.05,3.8433300000000004,9.3,305.0,33.42,34.9,24.7
0,33.7,68.0,30.08,4.32833,10.0,302.0,33.7,38.6,24.2
0,33.67,69.0,30.12,3.045,9.0,275.0,33.67,34.7,24.5
0,36.5,63.0,30.15,5.555,14.1,284.0,36.5,45.5,25.1
0,38.02,58.0,30.18,5.21667,14.9,294.0,38.02,45.6,24.5
0,38.47,49.0,30.2,6.935,17.6,348.0,38.47,51.5,21.0
0,37.72,45.0,30.22,6.87667,18.0,336.0,37.72,50.0,18.1
0,37.76,41.0,30.23,6.55167,18.3,334.0,37.76,49.5,16.3
1,37.92,40.0,30.25,5.585,14.6,328.0,37.92,47.5,15.6
0,37.38,39.0,30.27,5.475,13.0,329.0,37.38,46.7,14.7
0,35.89,39.0,30.3,5.105,13.8,330.0,35.89,42.6,13.4
1,33.49,43.0,30.34,4.195,12.0,353.0,33.49,37.4,13.3
0,31.51,48.0,30.39,4.46667,13.3,338.0,31.51,36.0,13.8
0,30.17,52.0,30.43,4.375,11.6,3.0,30.17,33.8,14.5
0,29.15,56.0,30.45,4.59667,12.0,12.0,29.15,33.1,15.4
0,27.91,56.0,30.48,4.276669999999999,10.5,45.0,27.91,31.3,14.2
1,27.31,57.0,30.48,5.82,13.0,44.0,27.31,33.7,14.1
0,26.7,58.0,30.49,5.135,12.8,41.0,26.7,31.5,13.7
1,26.02,59.0,30.5,4.03167,11.6,45.0,26.02,27.7,13.6
0,24.46,62.0,30.52,1.1016700000000001,5.0,66.0,24.46,24.5,13.2
0,23.42,67.0,30.51,1.1783299999999999,4.2,56.0,23.42,23.4,14.1
0,22.81,70.0,30.52,0.35,2.7,315.0,22.81,22.8,14.5
0,24.56,71.0,30.52,1.8316700000000001,6.0,315.0,24.56,24.6,16.7
0,27.08,69.0,30.52,3.36,6.7,45.0,27.08,27.4,18.3
0,27.25,71.0,30.52,3.9483300000000003,9.3,67.0,27.25,28.3,19.0
0,27.15,69.0,30.52,3.965,9.3,44.0,27.15,28.1,18.3
0,28.27,72.0,30.5,3.60333,6.7,20.0,28.27,28.6,20.5
0,28.3,73.0,30.49,4.07833,8.5,28.0,28.3,29.9,20.7
0,57.89333333333334,44.333333333333336,30.506666666666664,1.06389,2.966666666666667,126.66666666666667,57.89333333333334,57.93333333333334,33.03333333333333
0,61.587500000000006,42.5,30.492500000000003,0.66125,1.5,146.0,61.587500000000006,61.599999999999994,35.125
0,28.76,86.0,30.4,2.41167,6.2,340.0,28.76,28.8,25.1
0,30.16,86.0,30.37,2.67167,6.7,353.0,30.16,30.2,26.5
0,31.07,85.0,30.35,3.185,8.9,354.0,31.07,31.8,27.0
0,31.08,84.0,30.33,2.8166700000000002,7.0,53.0,31.08,31.6,26.7
1,31.11,83.0,30.31,2.15333,5.0,25.0,31.11,31.1,26.6
0,31.22,82.0,30.31,2.09833,5.5,15.0,31.22,31.2,26.5
